Time (s),Voltage (V)
0.004999999888241291,0.015472528524696827
0.009999999776482582,0.015472084283828735
0.014999999664723873,0.014854036271572113
0.019999999552965164,0.014235992915928364
0.02500000037252903,0.013621782884001732
0.029999999329447746,0.013007579371333122
0.03500000014901161,0.0123957684263587
0.03999999910593033,0.011784090660512447
0.04500000178813934,0.011218666099011898
0.05000000074505806,0.010652698576450348
0.054999999701976776,0.009936120361089706
0.05999999865889549,0.009217613376677036
0.06499999761581421,0.008053173311054707
0.07000000029802322,0.0068909842520952225
0.07500000298023224,0.006174406502395868
0.07999999821186066,0.0054552555084228516
0.08500000089406967,0.0042908163741230965
0.09000000357627869,0.003130429657176137
0.0949999988079071,0.002592995995655656
0.10000000149011612,0.0020562056452035904
0.10499999672174454,0.0016083444934338331
0.10999999940395355,0.001161544700153172
0.11500000208616257,0.0008480418473482132
0.11999999731779099,0.0005356968031264842
0.125,0.00035655227839015424
0.12999999523162842,0.0001782439649105072
0.13500000536441803,0.00008867170981829986
0.14000000059604645,0
0.14499999582767487,0
0.15000000596046448,0
0.1550000011920929,0
0.1599999964237213,0
0.16500000655651093,0
0.17000000178813934,0
0.17499999701976776,0
0.18000000715255737,0
0.1850000023841858,0
0.1899999976158142,0
0.19499999284744263,0
0.20000000298023224,0.000006432478130591335
0.20499999821186066,0.0004542937676887959
0.20999999344348907,0.0009109353995881975
0.2150000035762787,0.001941016293130815
0.2199999988079071,0.0029767577070742846
0.22499999403953552,0.004365127999335527
0.23000000417232513,0.00575645687058568
0.23499999940395355,0.007323971018195152
0.23999999463558197,0.0088899414986372
0.24500000476837158,0.010367883369326591
0.25,0.011842609383165836
0.2549999952316284,0.013141406700015068
0.25999999046325684,0.014436023309826851
0.26499998569488525,0.015510890632867813
0.27000001072883606,0.016581416130065918
0.2750000059604645,0.017432352527976036
0.2800000011920929,0.01827968657016754
0.2849999964237213,0.018951479345560074
0.28999999165534973,0.019610213115811348
0.29499998688697815,0.019654998555779457
0.30000001192092896,0.01968434825539589
0.3050000071525574,0.019012555480003357
0.3100000023841858,0.01833079196512699
0.3149999976158142,0.01721113733947277
0.3199999928474426,0.01608530804514885
0.32499998807907104,0.014696938917040825
0.33000001311302185,0.013308570720255375
0.33500000834465027,0.01192020159214735
0.3400000035762787,0.010534019209444523
0.3449999988079071,0.009235221892595291
0.3499999940395355,0.007942051626741886
0.35499998927116394,0.006867184769362211
0.36000001430511475,0.005798106547445059
0.36500000953674316,0.004947170149534941
0.3700000047683716,0.004100993741303682
0.375,0.0034292018972337246
0.3799999952316284,0.002762298798188567
0.38499999046325684,0.00226965150795877
0.38999998569488525,0.0017807672265917063
0.39500001072883606,0.0014224782353267074
0.4000000059604645,0.0010667622555047274
0.4050000011920929,0.0007980454247444868
0.4099999964237213,0.0005319659831002355
0.41499999165534973,0.0003528214292600751
0.41999998688697815,0.00017637855489738286
0.42500001192092896,0.0000868062925292179
0.4300000071525574,0
0.4350000023841858,0
0.4399999976158142,0
0.4449999928474426,0
0.44999998807907104,0
0.45500001311302185,0
0.46000000834465027,0
0.4650000035762787,0
0.4699999988079071,0
0.4749999940395355,0
0.47999998927116394,0
0.48500001430511475,0
0.49000000953674316,0
0.4950000047683716,0
0.5,0.000006432478130591335
0.5049999952316284,0.00018557699513621628
0.5099999904632568,0.0003876854607369751
0.5149999856948853,0.0011938357492908835
0.5199999809265137,0.0020150381606072187
0.5249999761581421,0.003224263433367014
0.5299999713897705,0.004443716257810593
0.5350000262260437,0.005921658594161272
0.5400000214576721,0.0073996009305119514
0.5450000166893005,0.008877542801201344
