Time (s),Ay (m/s²),Fᵧ (N)
0.9049999713897705,10.14788818359375,-0.189773291349411
0.9100000262260437,10.224337577819824,-0.18894095718860626
0.9150000214576721,10.197864532470703,-0.19307956099510193
0.9200000166893005,10.13580322265625,-0.19307956099510193
0.925000011920929,10.169158935546875,-0.19307956099510193
0.9300000071525574,10.209375381469727,-0.1972181648015976
0.9350000023841858,10.261157035827637,-0.18980567157268524
0.9399999976158142,10.323226928710938,-0.20049205422401428
0.9449999928474426,10.2935791015625,-0.1972181648015976
0.949999988079071,10.295193672180176,-0.19307956099510193
0.9549999833106995,10.22263240814209,-0.1972181648015976
0.9599999785423279,10.261523246765137,-0.18894094228744507
0.9649999737739563,10.239977836608887,-0.19307954609394073
0.9700000286102295,10.254434585571289,-0.19307956099510193
0.9750000238418579,10.269061088562012,-0.19307956099510193
0.9800000190734863,10.291874885559082,-0.19307956099510193
0.9850000143051147,10.291586875915527,-0.1972181648015976
0.9900000095367432,10.261866569519043,-0.19813373684883118
0.9950000047683716,10.233097076416016,-0.1972227841615677
1,10.291570663452148,-0.19951173663139343
1.0049999952316284,10.296019554138184,-0.18986578285694122
1.0099999904632568,10.323684692382812,-0.19815222918987274
1.0149999856948853,10.300013542175293,-0.2045612931251526
1.0199999809265137,10.269818305969238,-0.1972181499004364
1.024999976158142,10.210143089294434,-0.1972181499004364
1.0299999713897705,10.256495475769043,-0.1972181499004364
1.034999966621399,10.216104507446289,-0.1972181648015976
1.0399999618530273,10.163473129272461,-0.18894095718860626
1.0449999570846558,10.110859870910645,-0.19307956099510193
1.0499999523162842,10.066357612609863,-0.19307956099510193
1.0549999475479126,10.042865753173828,-0.19307956099510193
1.059999942779541,10.019179344177246,-0.19209924340248108
1.065000057220459,9.995509147644043,-0.19405987858772278
1.0700000524520874,9.938494682312012,-0.19307956099510193
1.0750000476837158,9.875072479248047,-0.1972181648015976
1.0800000429153442,9.826393127441406,-0.19307956099510193
1.0850000381469727,9.78740406036377,-0.19307954609394073
1.090000033378601,9.772834777832031,-0.18894094228744507
1.0950000286102295,9.736489295959473,-0.19307956099510193
1.100000023841858,9.664105415344238,-0.18792365491390228
1.1050000190734863,9.620649337768555,-0.18995825946331024
1.1100000143051147,9.561293601989746,-0.19205300509929657
1.1150000095367432,9.550113677978516,-0.1847977191209793
1.1200000047683716,9.529802322387695,-0.19411075115203857
1.125,9.51249885559082,-0.18790052831172943
1.1299999952316284,9.479264259338379,-0.18065911531448364
1.1349999904632568,9.474883079528809,-0.18998602032661438
1.1399999856948853,9.487136840820312,-0.18894095718860626
1.1449999809265137,9.470206260681152,-0.18894094228744507
1.149999976158142,9.46030330657959,-0.18894094228744507
1.1549999713897705,9.438730239868164,-0.18894095718860626
1.159999966621399,9.459221839904785,-0.18894095718860626
1.1649999618530273,9.482306480407715,-0.18894095718860626
1.1699999570846558,9.471136093139648,-0.18894095718860626
1.1749999523162842,9.425518989562988,-0.18894095718860626
1.1799999475479126,9.381904602050781,-0.19307956099510193
1.184999942779541,9.360383987426758,-0.18784503638744354
1.190000057220459,9.322525024414062,-0.19003687798976898
1.1950000524520874,9.29515552520752,-0.18894095718860626
1.2000000476837158,9.282252311706543,-0.19307956099510193
1.2050000429153442,9.29234504699707,-0.19307954609394073
1.2100000381469727,9.270118713378906,-0.1972181499004364
1.215000033378601,9.224285125732422,-0.18894094228744507
1.2200000286102295,9.202136039733887,-0.19307956099510193
1.225000023841858,9.213579177856445,-0.18366944789886475
1.2300000190734863,9.189393997192383,-0.18593525886535645
1.2350000143051147,9.169988632202148,-0.19307956099510193
1.2400000095367432,9.093236923217773,-0.19307956099510193
1.2450000047683716,9.050657272338867,-0.1848023533821106
1.25,8.988417625427246,-0.18894095718860626
1.2549999952316284,8.992076873779297,-0.18894095718860626
1.2599999904632568,8.991114616394043,-0.18894095718860626
1.2649999856948853,8.981407165527344,-0.19307956099510193
1.2699999809265137,8.985517501831055,-0.1877664178609848
1.274999976158142,8.959527015686035,-0.18065911531448364
1.2799999713897705,8.9100980758667,-0.19012010097503662
1.284999966621399,8.805245399475098,-0.19307956099510193
1.2899999618530273,8.750051498413086,-0.1972181648015976
1.2949999570846558,8.747152328491211,-0.18894095718860626
1.2999999523162842,8.702949523925781,-0.19187729060649872
1.3049999475479126,8.665802001953125,-0.1860046237707138
1.309999942779541,8.606669425964355,-0.183590829372406
1.315000057220459,8.55663013458252,-0.18893632292747498
1.3200000524520874,8.544486999511719,-0.1818798929452896
1.3250000476837158,8.54953384399414,-0.18894095718860626
1.3300000429153442,8.580015182495117,-0.18357232213020325
1.3350000381469727,8.639554977416992,-0.18065911531448364
1.340000033378601,8.680767059326172,-0.18603698909282684
1.3450000286102295,8.678020477294922,-0.1848023384809494
1.350000023841858,8.672755241394043,-0.18894095718860626
1.3550000190734863,8.67051887512207,-0.19307956099510193
1.3600000143051147,8.698112487792969,-0.18894095718860626
1.3650000095367432,8.751334190368652,-0.19181716442108154
1.3700000047683716,8.74441146850586,-0.1847977340221405
1.375,8.773472785949707,-0.18065913021564484
1.3799999952316284,8.760788917541504,-0.18607398867607117
1.3849999904632568,8.708234786987305,-0.18894095718860626
1.3899999856948853,8.6917085647583,-0.18765543401241302
1.3949999809265137,8.694842338562012,-0.1847977340221405
1.399999976158142,8.712969779968262,-0.18609248101711273
1.4049999713897705,8.719064712524414,-0.1848023384809494
1.409999966621399,8.657682418823242,-0.18894095718860626
1.4149999618530273,8.619389533996582,-0.1834937036037445
1.4199999570846558,8.574657440185547,-0.18065911531448364
1.4249999523162842,8.581604957580566,-0.18065911531448364
1.4299999475479126,8.606488227844238,-0.18612022697925568
1.434999942779541,8.661483764648438,-0.18894095718860626
1.440000057220459,8.741717338562012,-0.19307956099510193
1.4450000524520874,8.751775741577148,-0.19307956099510193
1.4500000476837158,8.79116153717041,-0.18894095718860626
1.4550000429153442,8.869053840637207,-0.18894094228744507
1.4600000381469727,8.850794792175293,-0.19307954609394073
1.465000033378601,8.853133201599121,-0.1848023384809494
1.4700000286102295,8.872918128967285,-0.19307956099510193
1.475000023841858,8.866321563720703,-0.18894095718860626
1.4800000190734863,8.846325874328613,-0.19307956099510193
1.4850000143051147,8.860907554626465,-0.19859153032302856
1.4900000095367432,8.864038467407227,-0.20412199199199677
1.4950000047683716,8.908469200134277,-0.19307956099510193
1.5,8.96007251739502,-0.1972181648015976
1.5049999952316284,8.924137115478516,-0.18894095718860626
1.5099999904632568,8.919583320617676,-0.18894095718860626
1.5149999856948853,8.910760879516602,-0.19307954609394073
1.5199999809265137,9.027787208557129,-0.19307954609394073
1.524999976158142,9.05735969543457,-0.19307956099510193
1.5299999713897705,9.122013092041016,-0.1972181648015976
1.534999966621399,9.21059799194336,-0.1972181648015976
1.5399999618530273,9.232481002807617,-0.1972181648015976
1.5449999570846558,9.173524856567383,-0.19307956099510193
1.5499999523162842,9.224968910217285,-0.1972181648015976
1.5549999475479126,9.2469482421875,-0.19307956099510193
1.559999942779541,9.243060111999512,-0.19307956099510193
1.565000057220459,9.275233268737793,-0.19307956099510193
1.5700000524520874,9.35147476196289,-0.1972181648015976
1.5750000476837158,9.352692604064941,-0.1972181499004364
1.5800000429153442,9.3369779586792,-0.19307954609394073
1.5850000381469727,9.321351051330566,-0.19868400692939758
1.590000033378601,9.303577423095703,-0.1957523077726364
1.5950000286102295,9.29445743560791,-0.1972181648015976
1.600000023841858,9.265853881835938,-0.19869789481163025
1.6050000190734863,9.223516464233398,-0.1998770385980606
1.6100000143051147,9.21272087097168,-0.1972181648015976
1.6150000095367432,9.198358535766602,-0.19457314908504486
1.6200000047683716,9.158998489379883,-0.2040017694234848
1.625,9.087163925170898,-0.20285961031913757
1.6299999952316284,8.94383430480957,-0.19985392689704895
1.6349999904632568,8.793517112731934,-0.19307956099510193
1.6399999856948853,8.584630966186523,-0.20287348330020905
1.6449999809265137,8.501798629760742,-0.19984003901481628
1.649999976158142,8.419480323791504,-0.1972181499004364
1.6549999713897705,8.321233749389648,-0.19461014866828918
1.659999966621399,8.300480842590332,-0.20396476984024048
1.6649999618530273,8.406147956848145,-0.1972181648015976
1.6699999570846558,8.496984481811523,-0.1972181648015976
1.6749999523162842,8.433258056640625,-0.1972181648015976
1.6799999475479126,8.411802291870117,-0.1972181648015976
1.684999942779541,8.495509147644043,-0.18894095718860626
1.690000057220459,8.531548500061035,-0.18894095718860626
1.6950000524520874,8.517117500305176,-0.18737336993217468
1.7000000476837158,8.474552154541016,-0.1847977191209793
1.7050000429153442,8.475323677062988,-0.18637454509735107
1.7100000381469727,8.528392791748047,-0.18894094228744507
1.715000033378601,8.582077026367188,-0.18894094228744507
1.7200000286102295,8.610812187194824,-0.19307956099510193
1.725000023841858,8.542686462402344,-0.1972181648015976
1.7300000190734863,8.508284568786621,-0.19467951357364655
1.7350000143051147,8.542571067810059,-0.19975681602954865
1.7400000095367432,8.501770973205566,-0.1972181648015976
1.7450000047683716,8.393250465393066,-0.20135676860809326
1.75,8.366782188415527,-0.19307956099510193
1.7549999952316284,8.3030366897583,-0.18894095718860626
1.7599999904632568,8.262214660644531,-0.19145186245441437
1.7649999856948853,8.166488647460938,-0.1947072446346283
1.7699999809265137,7.989189624786377,-0.18316540122032166
1.774999976158142,7.783371925354004,-0.18230068683624268
1.7799999713897705,7.671848297119141,-0.19307954609394073
1.784999966621399,7.625422954559326,-0.19307956099510193
1.7899999618530273,7.580870151519775,-0.19307954609394073
1.7949999570846558,7.427753448486328,-0.19307956099510193
1.7999999523162842,7.264209747314453,-0.18894094228744507
1.8049999475479126,7.164455413818359,-0.19307954609394073
1.809999942779541,7.138062477111816,-0.18894095718860626
1.815000057220459,7.187410354614258,-0.1872623860836029
1.8200000524520874,7.2240891456604,-0.18065911531448364
1.8250000476837158,7.33491849899292,-0.18234692513942719
1.8300000429153442,7.3636088371276855,-0.18894094228744507
1.8350000381469727,7.364493370056152,-0.18310528993606567
1.840000033378601,7.3992919921875,-0.18236079812049866
1.8450000286102295,7.415918827056885,-0.1848023384809494
1.850000023841858,7.511706352233887,-0.1848023384809494
1.8550000190734863,7.503901958465576,-0.18308678269386292
1.8600000143051147,7.55368185043335,-0.18065911531448364
1.8650000095367432,7.486968517303467,-0.18652252852916718
1.8700000047683716,7.446839332580566,-0.18894095718860626
1.875,7.42514181137085,-0.18720689415931702
1.8799999952316284,7.486666202545166,-0.18239779770374298
1.8849999904632568,7.520205020904541,-0.18719765543937683
1.8899999856948853,7.510768890380859,-0.18240703642368317
1.8949999809265137,7.530517101287842,-0.18894094228744507
1.899999976158142,7.528679370880127,-0.18718376755714417
1.9049999713897705,7.451024532318115,-0.18065911531448364
1.909999966621399,7.5162835121154785,-0.18242552876472473
1.9149999618530273,7.516320705413818,-0.1848023384809494
1.9199999570846558,7.528680801391602,-0.1848023384809494
1.9249999523162842,7.497470855712891,-0.1972181648015976
1.9299999475479126,7.466420650482178,-0.18894095718860626
1.934999942779541,7.42841911315918,-0.18715141713619232
1.940000057220459,7.429357051849365,-0.1847977191209793
1.9450000524520874,7.4200263023376465,-0.18659649789333344
1.9500000476837158,7.385214328765869,-0.182998925447464
1.9550000429153442,7.327719211578369,-0.18246714770793915
1.9600000381469727,7.318973541259766,-0.19307954609394073
1.965000033378601,7.307920455932617,-0.18712365627288818
1.9700000286102295,7.308235168457031,-0.1847977191209793
1.975000023841858,7.358536720275879,-0.18662425875663757
1.9800000190734863,7.390529155731201,-0.18894094228744507
1.9850000143051147,7.361807823181152,-0.19307954609394073
1.9900000095367432,7.372701168060303,-0.19307956099510193
1.9950000047683716,7.330342769622803,-0.18894095718860626
2,7.287212371826172,-0.18894095718860626
2.005000114440918,7.322124004364014,-0.18894095718860626
2.009999990463257,7.373769760131836,-0.18894094228744507
2.015000104904175,7.3932952880859375,-0.18707741796970367
2.0199999809265137,7.383365154266357,-0.19080446660518646
2.0250000953674316,7.337430953979492,-0.1870681643486023
2.0299999713897705,7.244349479675293,-0.18065911531448364
2.0350000858306885,7.2365851402282715,-0.18065911531448364
2.0399999618530273,7.212804794311523,-0.18668437004089355
2.0450000762939453,7.271124362945557,-0.18894094228744507
2.049999952316284,7.280795574188232,-0.18704503774642944
2.055000066757202,7.262514114379883,-0.18669824302196503
2.059999942779541,7.2106194496154785,-0.18894095718860626
2.065000057220459,7.190195083618164,-0.18894095718860626
2.069999933242798,7.2201666831970215,-0.1848023384809494
2.075000047683716,7.2703399658203125,-0.18288332223892212
2.0799999237060547,7.225434303283691,-0.18672135472297668
2.0850000381469727,7.1903157234191895,-0.18287408351898193
2.0899999141693115,7.117488861083984,-0.18065911531448364
2.0950000286102295,7.041555404663086,-0.18065911531448364
2.0999999046325684,7.064098358154297,-0.18065911531448364
2.1050000190734863,7.179462432861328,-0.18674448132514954
2.109999895095825,7.147205829620361,-0.18285095691680908
2.115000009536743,7.049929141998291,-0.18065911531448364
2.119999885559082,7.067302703857422,-0.18065911531448364
2.125,7.062858581542969,-0.1847977191209793
2.130000114440918,7.101866722106934,-0.18065911531448364
2.134999990463257,7.1416497230529785,-0.1847977191209793
2.140000104904175,7.097652912139893,-0.18065911531448364
2.1449999809265137,7.037224292755127,-0.182642862200737
2.1500000953674316,7.1362996101379395,-0.18695256114006042
2.1549999713897705,7.1888532638549805,-0.18265211582183838
2.1600000858306885,7.171331405639648,-0.18280471861362457
2.1649999618530273,7.110527992248535,-0.18679997324943542
2.1700000762939453,7.181880474090576,-0.1827954649925232
2.174999952316284,7.2989912033081055,-0.1868092268705368
2.180000066757202,7.36581563949585,-0.1848023533821106
2.184999942779541,7.482011795043945,-0.19307956099510193
2.190000057220459,7.620172023773193,-0.18894095718860626
2.194999933242798,7.703968048095703,-0.19307954609394073
2.200000047683716,7.7352705001831055,-0.19307954609394073
2.2049999237060547,7.802586078643799,-0.18894094228744507
2.2100000381469727,7.835753917694092,-0.19307954609394073
2.2149999141693115,7.909571647644043,-0.19307954609394073
2.2200000286102295,8.02617073059082,-0.1972181499004364
2.2249999046325684,8.060338020324707,-0.19307954609394073
2.2300000190734863,8.009505271911621,-0.1972181499004364
2.234999895095825,7.9732818603515625,-0.1972181499004364
2.240000009536743,7.963774681091309,-0.19307956099510193
2.244999885559082,7.959057807922363,-0.18894095718860626
2.25,8.012901306152344,-0.19307956099510193
2.255000114440918,8.012904167175293,-0.19307954609394073
2.259999990463257,8.088766098022461,-0.1972181499004364
2.265000104904175,8.03616714477539,-0.1972181499004364
2.2699999809265137,7.903964042663574,-0.18894094228744507
2.2750000953674316,7.981094837188721,-0.20135675370693207
2.2799999713897705,7.749027729034424,-0.22423696517944336
2.2850000858306885,7.0003862380981445,-0.3859337568283081
2.2899999618530273,7.668843746185303,-0.2840871810913086
2.2950000762939453,7.177309989929199,-0.3962363302707672
2.299999952316284,7.425483226776123,-0.38329800963401794
2.305000066757202,7.418517112731934,-0.4085920453071594
2.309999942779541,7.362666606903076,-0.43933331966400146
2.315000057220459,7.44235372543335,-0.4331878125667572
2.319999933242798,7.4513654708862305,-0.4456036388874054
2.325000047683716,7.481344699859619,-0.4581812918186188
2.3299999237060547,7.5465850830078125,-0.46828964352607727
2.3350000381469727,7.661765098571777,-0.46216267347335815
2.3399999141693115,7.664717674255371,-0.46216267347335815
2.3450000286102295,7.671319961547852,-0.4684700071811676
2.3499999046325684,7.638973236083984,-0.4787217080593109
2.3550000190734863,7.632421016693115,-0.4787216782569885
2.359999895095825,7.6771368980407715,-0.4787217080593109
2.365000009536743,7.775177001953125,-0.46411868929862976
2.369999885559082,7.823856353759766,-0.451693594455719
2.375,7.948821544647217,-0.4456036388874054
2.380000114440918,8.045989990234375,-0.45608192682266235
2.384999990463257,8.055214881896973,-0.46216267347335815
2.390000104904175,8.185038566589355,-0.43291035294532776
2.3949999809265137,8.194488525390625,-0.39564448595046997
2.4000000953674316,8.124201774597168,-0.3682742118835449
2.4049999713897705,8.363842964172363,-0.2777983546257019
2.4100000858306885,8.163074493408203,-0.25868678092956543
2.4149999618530273,8.109186172485352,-0.24084687232971191
2.4200000762939453,8.202401161193848,-0.21982553601264954
2.424999952316284,8.113866806030273,-0.22171220183372498
2.430000066757202,7.948195457458496,-0.2096339613199234
2.434999942779541,7.767877578735352,-0.20774731040000916
2.440000057220459,7.722478866577148,-0.19082759320735931
2.444999933242798,7.61784553527832,-0.19307954609394073
2.450000047683716,7.515892028808594,-0.20135675370693207
2.4549999237060547,7.461662769317627,-0.20135675370693207
2.4600000381469727,7.44270658493042,-0.1972181499004364
2.4649999141693115,7.373296737670898,-0.18894094228744507
2.4700000286102295,7.309103488922119,-0.1866566240787506
2.4749999046325684,7.1514716148376465,-0.1893756240606308
2.4800000190734863,7.335821151733398,-0.19492921233177185
2.484999895095825,7.163543701171875,-0.1907813549041748
2.490000009536743,7.263723373413086,-0.1847977191209793
2.494999885559082,7.440646171569824,-0.18065911531448364
2.5,7.5645575523376465,-0.18065911531448364
2.505000114440918,7.583791732788086,-0.1847977191209793
2.509999990463257,7.650299549102783,-0.18065911531448364
2.515000104904175,7.700473308563232,-0.18298505246639252
2.5199999809265137,7.765947341918945,-0.18894094228744507
2.5250000953674316,7.783071517944336,-0.1848023384809494
2.5299999713897705,7.857014179229736,-0.1848023384809494
2.5350000858306885,7.865830421447754,-0.19307954609394073
2.5399999618530273,7.913395404815674,-0.18894094228744507
2.5450000762939453,7.893251419067383,-0.18894094228744507
2.549999952316284,7.866854190826416,-0.18894095718860626
2.555000066757202,7.942370414733887,-0.1972181648015976
2.559999942779541,7.923295974731445,-0.19307956099510193
2.565000057220459,7.840118408203125,-0.20786753296852112
2.569999933242798,7.8617329597473145,-0.20549997687339783
2.575000047683716,7.777551651000977,-0.2096385806798935
2.5799999237060547,7.598776817321777,-0.23271764814853668
2.5850000381469727,7.725759029388428,-0.21203388273715973
2.5899999141693115,7.642434597015381,-0.21966832876205444
2.5950000286102295,7.5954508781433105,-0.22379766404628754
2.5999999046325684,7.59023380279541,-0.21791578829288483
2.6050000190734863,7.631282329559326,-0.2120477557182312
2.609999895095825,7.6467742919921875,-0.20722942054271698
2.615000009536743,7.66179084777832,-0.21377716958522797
2.619999885559082,7.669555187225342,-0.21791578829288483
