Time (s),Fᵧ (N),rᵧ (m)
14.010000228881836,-3.1820549964904785,0.20949669182300568
14.015000343322754,-3.1746931076049805,0.20899620652198792
14.020000457763672,-3.169039487838745,0.2084520161151886
14.024999618530273,-3.161808967590332,0.2078959047794342
14.029999732971191,-3.154446840286255,0.2073397934436798
14.03499984741211,-3.1470847129821777,0.20678368210792542
14.039999961853027,-3.139723062515259,0.20622758567333221
14.045000076293945,-3.1340725421905518,0.20567147433757782
14.050000190734863,-3.1268391609191895,0.20511537790298462
14.055000305175781,-3.119476795196533,0.20455928146839142
14.0600004196167,-3.112114667892456,0.20400317013263702
14.0649995803833,-3.104752779006958,0.20344705879688263
14.069999694824219,-3.097390651702881,0.20289094746112823
14.074999809265137,-3.0917434692382812,0.20233483612537384
14.079999923706055,-3.0862224102020264,0.20173437893390656
14.085000038146973,-3.0789849758148193,0.20112267136573792
14.09000015258789,-3.071622848510742,0.20055541396141052
14.095000267028809,-3.0659780502319336,0.19999930262565613
14.100000381469727,-3.0587384700775146,0.19944319128990173
14.104999542236328,-3.0513765811920166,0.19888707995414734
14.109999656677246,-3.0440146923065186,0.19833096861839294
14.114999771118164,-3.03837251663208,0.19777485728263855
14.119999885559082,-3.0294101238250732,0.19721876084804535
14.125,-3.021928548812866,0.19666264951229095
14.130000114440918,-3.0162882804870605,0.19615145027637482
14.135000228881836,-3.0090444087982178,0.19565095007419586
14.140000343322754,-2.9999594688415527,0.1951504498720169
14.145000457763672,-2.9924802780151367,0.19464996457099915
14.149999618530273,-2.986842393875122,0.1941494643688202
14.154999732971191,-2.98132061958313,0.19364897906780243
14.15999984741211,-2.974074125289917,0.19310323894023895
14.164999961853027,-2.968438148498535,0.19254712760448456
14.170000076293945,-2.9611899852752686,0.19208170473575592
14.175000190734863,-2.9538283348083496,0.1916368156671524
14.180000305175781,-2.9481940269470215,0.19114647805690765
14.1850004196167,-2.9426722526550293,0.1906459778547287
14.1899995803833,-2.937150716781616,0.19019104540348053
14.194999694824219,-2.9298994541168213,0.18974615633487701
14.199999809265137,-2.9225378036499023,0.1893012672662735
14.204999923706055,-2.9169065952301025,0.18885639309883118
14.210000038146973,-2.913116931915283,0.18845728039741516
14.21500015258789,-2.909435749053955,0.18806800246238708
14.220000267028809,-2.904021739959717,0.18763282895088196
14.225000381469727,-2.898500442504883,0.18718793988227844
14.229999542236328,-2.8929789066314697,0.18678906559944153
14.234999656677246,-2.8874573707580566,0.18639980256557465
14.239999771118164,-2.8836708068847656,0.18601052463054657
14.244999885559082,-2.8799898624420166,0.1856212466955185
14.25,-2.874572277069092,0.18527820706367493
14.255000114440918,-2.867313861846924,0.1849445402622223
14.260000228881836,-2.861689329147339,0.18456454575061798
