Time (s),Voltage (mV),Voltage (V),Voltage (V)
0.7799999713897705,-0.056502263993024826,0.00001299238283536397,0.6109074950218201
0.7850000262260437,-0.055991627275943756,0.0004160060780122876,0.6129225492477417
0.7900000214576721,-0.056004442274570465,0.0007927019032649696,0.6147401928901672
0.7950000166893005,-0.0565149150788784,0.0003896881826221943,0.610710084438324
0.800000011920929,-0.0565149150788784,0,0.6068664789199829
0.8050000071525574,-0.0565149150788784,0,0.6084785461425781
0.8100000023841858,-0.0565149150788784,0,0.6100366711616516
0.8149999976158142,-0.0565149150788784,0,0.6100366711616516
0.8199999928474426,-0.0565149150788784,0,0.6100093722343445
0.824999988079071,-0.0565149150788784,0,0.6092032790184021
0.8299999833106995,-0.0565149150788784,0,0.6084249019622803
0.8349999785423279,-0.0565149150788784,0,0.6084249019622803
0.8399999737739563,-0.0565149150788784,0,0.6084668636322021
0.8450000286102295,-0.0565149150788784,0,0.609675943851471
0.8500000238418579,-0.0565149150788784,0.000014158365956973284,0.6108708381652832
0.8550000190734863,-0.0565149150788784,0.00041717206477187574,0.6116768717765808
0.8600000143051147,-0.0565149150788784,0.000791535887401551,0.6122966408729553
0.8650000095367432,-0.0565149150788784,0.00038852219586260617,0.6078634858131409
0.8700000047683716,-0.05650079995393753,0,0.6036332249641418
0.875,-0.055991627275943756,0,0.6048423051834106
0.8799999952316284,-0.05600590258836746,0,0.6060366630554199
0.8849999904632568,-0.0565149150788784,0,0.6068426966667175
0.8899999856948853,-0.0565149150788784,0,0.607619047164917
0.8949999809265137,-0.0565149150788784,0,0.607619047164917
0.8999999761581421,-0.0565149150788784,0,0.607619047164917
0.9049999713897705,-0.0565149150788784,0,0.607619047164917
0.9100000262260437,-0.0565001554787159,0,0.607603907585144
0.9150000214576721,-0.05600647255778313,0,0.6072008609771729
0.9200000166893005,-0.0565149150788784,0,0.6068438291549683
0.925000011920929,-0.0565149150788784,0,0.6076498627662659
0.9300000071525574,-0.0565149150788784,0,0.6083939075469971
0.9350000023841858,-0.056499749422073364,0,0.6075878739356995
0.9399999976158142,-0.055991627275943756,0,0.6068288683891296
0.9449999928474426,-0.055991627275943756,0,0.607231855392456
0.949999988079071,-0.055991627275943756,0,0.6076506972312927
0.9549999833106995,-0.05600711703300476,0,0.6084567308425903
0.9599999785423279,-0.05649933964014053,0.000015990624888218008,0.6092147827148438
0.9649999737739563,-0.05600728094577789,0.00041900432552210987,0.6088117361068726
0.9700000286102295,-0.0565149150788784,0.0007897036848589778,0.6083279848098755
0.9750000238418579,-0.0565149150788784,0.00038668993511237204,0.6059098839759827
0.9800000190734863,-0.056499019265174866,0,0.6037366986274719
0.9850000143051147,-0.05600760877132416,0,0.6073638200759888
0.9900000095367432,-0.0565149150788784,0,0.6107930541038513
0.9950000047683716,-0.0565149150788784,0,0.6095839738845825
1,-0.0564986914396286,0,0.6082749962806702
1.0049999952316284,-0.055991627275943756,0,0.6046478748321533
1.0099999904632568,-0.05600801110267639,0,0.6013572216033936
1.0149999856948853,-0.0565149150788784,0,0.605790376663208
1.0199999809265137,-0.0565149150788784,0,0.6100366711616516
1.024999976158142,-0.05649828910827637,0,0.6100366711616516
1.0299999713897705,-0.055991627275943756,0,0.6099680662155151
1.034999966621399,-0.056008417159318924,0,0.6083559989929199
1.0399999618530273,-0.0565149150788784,0,0.6069517731666565
1.0449999570846558,-0.0564979612827301,0,0.6101759076118469
1.0499999523162842,-0.056008659303188324,0,0.6131901144981384
1.0549999475479126,-0.0565149150788784,0,0.611578106880188
1.059999942779541,-0.0565149150788784,0,0.6099307537078857
1.065000057220459,-0.056497640907764435,0,0.6075126528739929
1.0700000524520874,-0.05600898340344429,0,0.6052371263504028
1.0750000476837158,-0.0564974769949913,0,0.6060431599617004
1.0800000429153442,-0.05600914731621742,0,0.6068131923675537
1.0850000381469727,-0.0565149150788784,0,0.6068131923675537
1.090000033378601,-0.056497231125831604,0,0.6068857908248901
1.0950000286102295,-0.05600938946008682,0,0.6084979176521301
1.100000023841858,-0.0565149150788784,0,0.6099267601966858
1.1050000190734863,-0.056496988981962204,0,0.607508659362793
1.1100000143051147,-0.055991627275943756,0,0.6052199602127075
1.1150000095367432,-0.05600971728563309,0,0.6056230068206787
1.1200000047683716,-0.056496746838092804,0,0.6060633063316345
1.125,-0.055991627275943756,0,0.6072723269462585
1.1299999952316284,-0.055991627275943756,0,0.6084437370300293
1.1349999904632568,-0.056010037660598755,0,0.6088467240333557
1.1399999856948853,-0.05649642273783684,0,0.6090788245201111
1.1449999809265137,-0.055991627275943756,0,0.6058547496795654
1.149999976158142,-0.055991627275943756,0,0.6029371619224548
1.1549999713897705,-0.055991627275943756,0,0.6061612367630005
1.159999966621399,-0.055991627275943756,0,0.6091727614402771
1.1649999618530273,-0.055991627275943756,0,0.6079637408256531
1.1699999570846558,-0.055991627275943756,0,0.606930136680603
1.1749999523162842,-0.055991627275943756,0,0.6093482375144958
1.1799999475479126,-0.055991627275943756,0,0.6116287112236023
1.184999942779541,-0.055991627275943756,0,0.6112257242202759
1.190000057220459,-0.056010931730270386,0,0.6107434034347534
1.1950000524520874,-0.056495532393455505,0,0.6087283492088318
1.2000000476837158,-0.055991627275943756,0,0.6068931221961975
1.2050000429153442,-0.055991627275943756,0,0.6085051894187927
1.2100000381469727,-0.055991627275943756,0,0.6098149418830872
1.215000033378601,-0.055991627275943756,0,0.6053817868232727
1.2200000286102295,-0.055991627275943756,0,0.6012331247329712
1.225000023841858,-0.055991627275943756,0,0.60244220495224
1.2300000190734863,-0.055991627275943756,0,0.6035488247871399
1.2350000143051147,-0.055991627275943756,0,0.6027427911758423
1.2400000095367432,-0.055991627275943756,0,0.6022052764892578
1.2450000047683716,-0.055971432477235794,0,0.6066384315490723
1.25,-0.05548861622810364,0,0.6107800602912903
1.2549999952316284,-0.055991627275943756,0,0.6095709800720215
1.2599999904632568,-0.055991627275943756,0.00002098769436997827,0.6085718274116516
1.2649999856948853,-0.055991627275943756,0.00042400139500387013,0.6113929152488708
1.2699999809265137,-0.05597102269530296,0.0007847066153772175,0.613981306552887
1.274999976158142,-0.05548902228474617,0.0003816928656306118,0.6123692989349365
1.2799999713897705,-0.055991627275943756,0,0.6106719374656677
1.284999966621399,-0.055991627275943756,0,0.6074478626251221
1.2899999618530273,-0.055991627275943756,0,0.60448157787323
1.2949999570846558,-0.055991627275943756,0,0.6060936450958252
1.2999999523162842,-0.055991627275943756,0,0.607619047164917
1.3049999475479126,-0.055991627275943756,0,0.607619047164917
1.309999942779541,-0.055991627275943756,0.000021820540496264584,0.6077499985694885
1.315000057220459,-0.055991627275943756,0.0004248342593200505,0.6101680397987366
1.3200000524520874,-0.055991627275943756,0.0007838737219572067,0.6123443245887756
1.3250000476837158,-0.055991627275943756,0.0003808600304182619,0.6103292107582092
1.3300000429153442,-0.055991627275943756,0,0.6082698106765747
1.3350000381469727,-0.055991627275943756,0,0.6054487228393555
1.340000033378601,-0.055991627275943756,0,0.6028954982757568
1.3450000286102295,-0.05601344630122185,0,0.6049105525016785
1.350000023841858,-0.056493014097213745,0,0.606835663318634
1.3550000190734863,-0.055991627275943756,0,0.6072387099266052
1.3600000143051147,-0.055991627275943756,0,0.6075737476348877
1.3650000095367432,-0.0559694841504097,0,0.6067677140235901
1.3700000047683716,-0.05549056455492973,0,0.6060529947280884
1.375,-0.055991627275943756,0,0.6068589687347412
1.3799999952316284,-0.055991627275943756,0,0.6074581146240234
1.3849999904632568,-0.055991627275943756,0,0.604637086391449
1.3899999856948853,-0.055991627275943756,0,0.6021633148193359
1.3949999809265137,-0.055991627275943756,0,0.6053873896598816
1.399999976158142,-0.055991627275943756,0.000023319660613196902,0.6085647940635681
1.4049999713897705,-0.055991627275943756,0.0004263333685230464,0.6109828948974609
1.409999966621399,-0.055991627275943756,0.0007823746418580413,0.6134009957313538
1.4149999618530273,-0.055991627275943756,0.000379360921215266,0.6158190965652466
1.4199999570846558,-0.055991627275943756,0,0.6179060339927673
1.4249999523162842,-0.05601474270224571,0,0.6146819591522217
1.4299999475479126,-0.05649171769618988,0,0.6113863587379456
1.434999942779541,-0.055991627275943756,0,0.6069532036781311
1.440000057220459,-0.055991627275943756,0.00002398593642283231,0.6031197309494019
1.4450000524520874,-0.055991627275943756,0.0004269996425136924,0.6087619066238403
1.4500000476837158,-0.056015148758888245,0.0007817083387635648,0.6136795282363892
1.4550000429153442,-0.05649131163954735,0.00037869464722462,0.6072312593460083
1.4600000381469727,-0.055991627275943756,0,0.6013423800468445
1.465000033378601,-0.055991627275943756,0,0.6041634678840637
1.4700000286102295,-0.055991627275943756,0,0.6068621873855591
1.475000023841858,-0.055991627275943756,0,0.6076681613922119
1.4800000190734863,-0.055991627275943756,0,0.608350932598114
1.4850000143051147,-0.055991627275943756,0,0.60714191198349
1.4900000095367432,-0.055991627275943756,0,0.6060073375701904
1.4950000047683716,-0.055991627275943756,0,0.6060073375701904
1.5,-0.055991627275943756,0,0.6060073375701904
1.5049999952316284,-0.055991627275943756,0,0.6060073375701904
1.5099999904632568,-0.055991627275943756,0,0.6060073375701904
1.5149999856948853,-0.05601620301604271,0,0.6060073375701904
1.5199999809265137,-0.05649025738239288,0,0.6061339378356934
1.524999976158142,-0.055991627275943756,0,0.608148992061615
1.5299999713897705,-0.055991627275943756,0,0.6098073124885559
1.534999966621399,-0.055991627275943756,0,0.6061801910400391
1.5399999618530273,-0.055991627275943756,0,0.6027839183807373
1.5449999570846558,-0.055991627275943756,0,0.6027839183807373
1.5499999523162842,-0.055991627275943756,0,0.6029388308525085
1.5549999475479126,-0.055991627275943756,0,0.6053568720817566
1.559999942779541,-0.055991627275943756,0.00005196953134145588,0.6078269481658936
1.565000057220459,-0.055991627275943756,0.0008579969289712608,0.6110510230064392
1.5700000524520874,-0.05601709336042404,0.0015594190917909145,0.6138828992843628
1.5750000476837158,-0.0565149150788784,0.000753391592297703,0.6110617518424988
1.5800000429153442,-0.056489285081624985,0.00005263580533210188,0.6086617708206177
1.5850000381469727,-0.05601733922958374,0.0008586632320657372,0.6122888922691345
1.590000033378601,-0.0565149150788784,0.0015587527304887772,0.615200936794281
1.5950000286102295,-0.056489042937755585,0.0007527253474108875,0.6079466938972473
1.600000023841858,-0.05601758137345314,0,0.6013853549957275
1.6050000190734863,-0.0565149150788784,0,0.604609489440918
1.6100000143051147,-0.056488797068595886,0,0.607619047164917
1.6150000095367432,-0.05601782351732254,0,0.607619047164917
1.6200000047683716,-0.056488633155822754,0,0.6076729893684387
1.625,-0.055991627275943756,0,0.6084790229797363
1.6299999952316284,-0.055991627275943756,0,0.6090678572654724
1.6349999904632568,-0.055991627275943756,0,0.6066498160362244
1.6399999856948853,-0.055991627275943756,0,0.6045595407485962
1.6449999809265137,-0.05601831153035164,0,0.6069775819778442
1.649999976158142,-0.056488148868083954,0,0.6092307567596436
1.6549999713897705,-0.05601847544312477,0,0.6092307567596436
1.659999966621399,-0.05648798495531082,0.000027650454285321757,0.6094242930412292
1.6649999618530273,-0.055991627275943756,0.00043066416401416063,0.6122454404830933
1.6699999570846558,-0.05601871758699417,0.0007780438172630966,0.6145657896995544
1.6749999523162842,-0.05648774281144142,0.00037503012572415173,0.6101326942443848
1.6799999475479126,-0.0560188814997673,0,0.6060352921485901
1.684999942779541,-0.05648758262395859,0,0.6064383387565613
1.690000057220459,-0.055991627275943756,0,0.6066442728042603
1.6950000524520874,-0.056019123643636703,0,0.6042262315750122
1.7000000476837158,-0.0565149150788784,0,0.602176308631897
1.7050000429153442,-0.05648725479841232,0,0.6049973368644714
1.7100000381469727,-0.055991627275943756,0.00005696660082321614,0.6078184247016907
1.715000033378601,-0.055991627275943756,0.000862993998453021,0.6106395125389099
1.7200000286102295,-0.055991627275943756,0.0015544219641014934,0.6132028102874756
1.725000023841858,-0.055991627275943756,0.0007483945228159428,0.612396776676178
1.7300000190734863,-0.055991627275943756,0,0.611504316329956
1.7350000143051147,-0.056019771844148636,0,0.6094892024993896
1.7400000095367432,-0.05648668855428696,0,0.6075900793075562
1.7450000047683716,-0.05601993203163147,0,0.607187032699585
1.75,-0.0565149150788784,0,0.606871485710144
1.7549999952316284,-0.0565149150788784,0,0.6076775193214417
1.7599999904632568,-0.05648636445403099,0,0.6084249019622803
1.7649999856948853,-0.055991627275943756,0,0.6084249019622803
1.7699999809265137,-0.055991627275943756,0,0.6082774996757507
1.774999976158142,-0.05602042376995087,0,0.6062624454498291
1.7799999713897705,-0.0565149150788784,0,0.6045438647270203
1.784999966621399,-0.05648595839738846,0,0.6065589189529419
1.7899999618530273,-0.055991627275943756,0,0.6083652973175049
1.7949999570846558,-0.056020744144916534,0,0.6075592637062073
1.7999999523162842,-0.05648571625351906,0,0.6068431735038757
1.8049999475479126,-0.055991627275943756,0,0.6072461605072021
1.809999942779541,-0.055991627275943756,0,0.6077094674110413
1.815000057220459,-0.055991627275943756,0,0.6089185476303101
1.8200000524520874,-0.055991627275943756,0,0.6099154353141785
1.8250000476837158,-0.055991627275943756,0,0.6083033084869385
1.8300000429153442,-0.055991627275943756,0,0.6068131923675537
1.8350000381469727,-0.055991627275943756,0,0.6068131923675537
1.840000033378601,-0.055991627275943756,0,0.6067825555801392
1.8450000286102295,-0.055991627275943756,0,0.606379508972168
1.850000023841858,-0.055991627275943756,0,0.6061305999755859
1.8550000190734863,-0.055991627275943756,0,0.6077426671981812
1.8600000143051147,-0.055991627275943756,0,0.6088899374008179
1.8650000095367432,-0.055991627275943756,0,0.6044567823410034
1.8700000047683716,-0.055991627275943756,0,0.6006155014038086
1.875,-0.055991627275943756,0,0.6038395762443542
1.8799999952316284,-0.055991627275943756,0,0.6067505478858948
1.8849999904632568,-0.055991627275943756,0,0.6059445142745972
1.8899999856948853,-0.0560222864151001,0,0.6052329540252686
1.8949999809265137,-0.0565149150788784,0,0.6056360006332397
1.899999976158142,-0.05648409575223923,0,0.6058490872383118
1.9049999713897705,-0.055991627275943756,0,0.6038340330123901
1.909999966621399,-0.055991627275943756,0,0.6021689772605896
1.9149999618530273,-0.055991627275943756,0,0.6045870184898376
1.9199999570846558,-0.055991627275943756,0.000031981249776436016,0.6070370674133301
1.9249999523162842,-0.055991627275943756,0.0004349949595052749,0.6098581552505493
1.9299999475479126,-0.055991627275943756,0.0007737130508758128,0.6121649146080017
1.934999942779541,-0.055991627275943756,0.00037069933023303747,0.6085377931594849
1.940000057220459,-0.055991627275943756,0,0.605330765247345
1.9450000524520874,-0.055991627275943756,0,0.6069427728652954
1.9500000476837158,-0.055991627275943756,0,0.6081650853157043
1.9550000429153442,-0.05602334067225456,0,0.6049409508705139
1.9600000381469727,-0.0565149150788784,0.00006529504753416404,0.6025004386901855
1.965000033378601,-0.056483037769794464,0.0008713224669918418,0.6089486479759216
1.9700000286102295,-0.055991627275943756,0.0015460934955626726,0.6145764589309692
1.975000023841858,-0.05602366477251053,0.0007400661124847829,0.6109493374824524
1.9800000190734863,-0.056482795625925064,0,0.6075530648231506
1.9850000143051147,-0.055991627275943756,0,0.6067470908164978
1.9900000095367432,-0.055991627275943756,0,0.6059410572052002
1.9950000047683716,-0.055991627275943756,0,0.6051350235939026
2,-0.055991627275943756,0,0.6045954823493958
2.005000114440918,-0.055991627275943756,0,0.6070135831832886
2.009999990463257,-0.055991627275943756,0,0.6091638207435608
2.015000104904175,-0.055991627275943756,0,0.6083577871322632
2.0199999809265137,-0.05602439492940903,0,0.6073835492134094
2.0250000953674316,-0.056482065469026566,0,0.6045624613761902
2.0299999713897705,-0.055991627275943756,0,0.602147102355957
2.0350000858306885,-0.055991627275943756,0,0.6041621565818787
2.0399999618530273,-0.055991627275943756,0,0.6061432361602783
2.0450000762939453,-0.055991627275943756,0,0.6077553033828735
2.049999952316284,-0.055991627275943756,0,0.6090600490570068
2.055000066757202,-0.055991627275943756,0,0.6070449948310852
2.059999942779541,-0.055991627275943756,0,0.6052358150482178
2.065000057220459,-0.055991627275943756,0,0.6056388020515442
2.069999933242798,-0.055991627275943756,0,0.6059728860855103
2.075000047683716,-0.055991627275943756,0,0.6055698394775391
2.0799999237060547,-0.055991627275943756,0.00003464635301497765,0.6054440140724182
2.0850000381469727,-0.05602544918656349,0.0004376600554678589,0.6082651019096375
2.0899999141693115,-0.0564810149371624,0.0007710479549132288,0.610459566116333
2.0950000286102295,-0.055991627275943756,0.000368034205166623,0.6060264110565186
2.0999999046325684,-0.055991627275943756,0,0.6022229194641113
2.1050000190734863,-0.055991627275943756,0,0.6050440073013306
2.109999895095825,-0.05595739930868149,0,0.6075838804244995
2.115000009536743,-0.055502649396657944,0,0.6071808934211731
2.119999885559082,-0.055991627275943756,0,0.6069191098213196
2.125,-0.056026097387075424,0,0.6081281900405884
2.130000114440918,-0.05648036301136017,0.00003547919914126396,0.6093726754188538
2.134999990463257,-0.055991627275943756,0.00043849291978403926,0.610984742641449
2.140000104904175,-0.055991627275943756,0.0007702150614932179,0.6120621562004089
2.1449999809265137,-0.055991627275943756,0.0003672013699542731,0.6076290011405945
2.1500000953674316,-0.055991627275943756,0.00007162467227317393,0.6039837002754211
2.1549999713897705,-0.055991627275943756,0.0008776520844548941,0.6084168553352356
2.1600000858306885,-0.055991627275943756,0.0015397638780996203,0.6121304035186768
2.1649999618530273,-0.056026749312877655,0.0007337364950217307,0.6085032820701599
2.1700000762939453,-0.056479714810848236,0.000036145473131909966,0.6055991053581238
2.174999952316284,-0.055991627275943756,0.00043915919377468526,0.6100322008132935
2.180000066757202,-0.055991627275943756,0.0007695488166064024,0.6137754321098328
2.184999942779541,-0.055991627275943756,0.0003665350959636271,0.6105513572692871
2.190000057220459,-0.055991627275943756,0,0.6076555252075195
2.194999933242798,-0.055991627275943756,0,0.608058512210846
2.200000047683716,-0.055991627275943756,0,0.6082783341407776
2.2049999237060547,-0.055991627275943756,0,0.6066662669181824
2.2100000381469727,-0.055991627275943756,0,0.6052750945091248
2.2149999141693115,-0.055991627275943756,0,0.6060811281204224
2.2200000286102295,-0.05602763965725899,0,0.60688716173172
