Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
3.984999895095825,-0.5111933350563049,-0.09870927035808563,0.09519664943218231,3.538238286972046
3.990000009536743,-0.5330050587654114,-0.09805292636156082,0.11585555225610733,3.8144776821136475
3.994999885559082,-0.5509940981864929,-0.09732826799154282,0.138228178024292,4.079774856567383
4,-0.56756991147995,-0.09644745290279388,0.16060079634189606,4.323633670806885
4.005000114440918,-0.590114414691925,-0.09549981355667114,0.18297342956066132,4.558319568634033
4.010000228881836,-0.6140572428703308,-0.09435510635375977,0.20930080115795135,4.756931781768799
4.014999866485596,-0.6394959092140198,-0.0931287482380867,0.23726658523082733,4.94059944152832
4.019999980926514,-0.6652804613113403,-0.09170345216989517,0.2652323544025421,5.076923847198486
4.025000095367432,-0.6970635652542114,-0.09019839018583298,0.2931981384754181,5.194266319274902
4.03000020980835,-0.7272121906280518,-0.0884924978017807,0.32116392254829407,5.256467819213867
4.034999847412109,-0.7581835389137268,-0.08670870959758759,0.34912970662117004,5.297282695770264
4.039999961853027,-0.7940089702606201,-0.08472222089767456,0.377095490694046,5.278730392456055
4.045000076293945,-0.8293370008468628,-0.08265972137451172,0.405061274766922,5.237915992736816
4.050000190734863,-0.8628214597702026,-0.08039264380931854,0.433027058839798,5.1596527099609375
4.054999828338623,-0.9005054235458374,-0.07805142551660538,0.46099284291267395,5.067819118499756
4.059999942779541,-0.9406948685646057,-0.07550375163555145,0.4889586567878723,4.9419732093811035
4.065000057220459,-0.9812135696411133,-0.07288381457328796,0.5169244408607483,4.804222583770752
4.070000171661377,-1.023248553276062,-0.07009721547365189,0.5407094359397888,4.639777660369873
4.074999809265137,-1.0686453580856323,-0.06725431233644485,0.5630820393562317,4.466314315795898
4.079999923706055,-1.1116491556167603,-0.06424324214458466,0.5854547023773193,4.277459144592285
4.085000038146973,-1.155531406402588,-0.061177369207143784,0.607827365398407,4.083588123321533
4.090000152587891,-1.202781319618225,-0.057984236627817154,0.6259438991546631,3.8664238452911377
4.09499979019165,-1.2506669759750366,-0.05475112795829773,0.6427233815193176,3.641941785812378
4.099999904632568,-1.2970249652862549,-0.05138964205980301,0.6595028638839722,3.3900437355041504
4.105000019073486,-1.3461277484893799,-0.04798930138349533,0.6762823462486267,3.1298487186431885
4.110000133514404,-1.3958550691604614,-0.04445945844054222,0.6930618286132812,2.8815064430236816
4.114999771118164,-1.44404935836792,-0.04089188948273659,0.7098413109779358,2.6366169452667236
4.119999885559082,-1.4919350147247314,-0.03723723441362381,0.7222517132759094,2.3797714710235596
4.125,-1.5428944826126099,-0.033558182418346405,0.7334380149841309,2.1195762157440186
4.130000114440918,-1.5944634675979614,-0.029791289940476418,0.7446243166923523,1.8674203157424927
4.135000228881836,-1.6444920301437378,-0.026000751182436943,0.7558106780052185,1.6174287796020508
4.139999866485596,-1.697304368019104,-0.022165916860103607,0.7625525593757629,1.3714914321899414
4.144999980926514,-1.7491708993911743,-0.01831963285803795,0.768145740032196,1.1266019344329834
4.150000095367432,-1.7961015701293945,-0.014473349787294865,0.7692568302154541,0.8817123174667358
4.15500020980835,-1.8452414274215698,-0.01062706671655178,0.7692568302154541,0.6368227601051331
4.159999847412109,-1.894968867301941,-0.006735736969858408,0.7737765312194824,0.38781049847602844
4.164999961853027,-1.946248173713684,-0.00283370865508914,0.7793697118759155,0.1378190964460373
4.170000076293945,-1.9947099685668945,0.001022897893562913,0.7758480906486511,-0.11632940918207169
4.175000190734863,-2.0441510677337646,0.0048691811971366405,0.770254909992218,-0.3714227080345154
4.179999828338623,-2.0923211574554443,0.008715464733541012,0.7692568302154541,-0.6097502708435059
4.184999942779541,-2.1386475563049316,0.01256174873560667,0.7692568302154541,-0.8444360494613647
4.190000057220459,-2.1831302642822266,0.016361862421035767,0.7646241188049316,-1.0453156232833862
4.195000171661377,-2.2304582595825195,0.02015240304172039,0.7590309381484985,-1.2391865253448486
4.199999809265137,-2.278343915939331,0.02389639802277088,0.7534377574920654,-1.450097918510437
4.204999923706055,-2.323096513748169,0.02763119526207447,0.7478445768356323,-1.6643762588500977
4.210000038146973,-2.365729808807373,0.031272146850824356,0.7375433444976807,-1.9001270532608032
4.215000152587891,-2.409660577774048,0.034895461052656174,0.7263570427894592,-2.1399147510528564
4.21999979019165,-2.449146032333374,0.03837687522172928,0.7104250192642212,-2.358058214187622
4.224999904632568,-2.4878227710723877,0.04183295741677284,0.6936455965042114,-2.5723366737365723
4.230000019073486,-2.524923801422119,0.045193690806627274,0.6816494464874268,-2.81715726852417
4.235000133514404,-2.5633366107940674,0.04853828623890877,0.6704631447792053,-3.067148447036743
4.239999771118164,-2.5988543033599854,0.05178678408265114,0.6592768430709839,-3.3039474487304688
4.244999885559082,-2.6322662830352783,0.05501989275217056,0.6480904817581177,-3.5386335849761963
4.25,-2.6638343334198,0.05805930867791176,0.6271867752075195,-3.764455556869507
4.255000114440918,-2.693558692932129,0.06106944382190704,0.6048141717910767,-3.9889376163482666
4.260000228881836,-2.7198524475097656,0.06388438493013382,0.5824415683746338,-4.164290428161621
4.264999866485596,-2.7472259998321533,0.06667155027389526,0.5600689053535461,-4.332651615142822
4.269999980926514,-2.773261308670044,0.06926201283931732,0.5376963019371033,-4.510014533996582
4.275000095367432,-2.799046277999878,0.07182619720697403,0.5153236985206604,-4.68858003616333
4.28000020980835,-2.8232359886169434,0.07414264231920242,0.48797935247421265,-4.862610340118408
4.284999847412109,-2.8439857959747314,0.0764281153678894,0.4600135385990143,-5.036073684692383
4.289999961853027,-2.861048460006714,0.07846396416425705,0.4320477545261383,-5.191259860992432
4.295000076293945,-2.876023769378662,0.0804707258939743,0.4040820002555847,-5.344316005706787
4.300000190734863,-2.8907582759857178,0.0822259783744812,0.37611621618270874,-5.43752384185791
4.304999828338623,-2.9054923057556152,0.08395401388406754,0.34815046191215515,-5.524255752563477
4.309999942779541,-2.9154090881347656,0.08547934889793396,0.32526934146881104,-5.615625381469727
4.315000057220459,-2.9246180057525635,0.08698441833257675,0.3028967082500458,-5.707458972930908
4.320000171661377,-2.930607557296753,0.08818317949771881,0.2702794075012207,-5.7712578773498535
4.324999809265137,-2.932910203933716,0.08935379236936569,0.23672045767307281,-5.832479953765869
4.329999923706055,-2.9347517490386963,0.09026727080345154,0.20832155644893646,-5.86075496673584
4.335000038146973,-2.9349782466888428,0.0911591649055481,0.18035578727722168,-5.886264324188232
4.340000152587891,-2.9365952014923096,0.09174025058746338,0.1471923142671585,-5.925997257232666
4.34499979019165,-2.9335803985595703,0.09229768812656403,0.11363335698843002,-5.9668121337890625
4.349999904632568,-2.928276538848877,0.09259422868490219,0.08530976623296738,-6.017178058624268
4.355000019073486,-2.919506072998047,0.09287294745445251,0.0573439858853817,-6.068197250366211
4.360000133514404,-2.910297155380249,0.09283634275197983,0.024105193093419075,-6.099976539611816
4.364999771118164,-2.8978357315063477,0.09278059750795364,-0.009453746490180492,-6.130587577819824
4.369999885559082,-2.8849434852600098,0.09246021509170532,-0.037702012807130814,-6.112756729125977
4.375,-2.8704211711883545,0.09212575107812881,-0.06566779315471649,-6.092349052429199
4.380000114440918,-2.8524231910705566,0.09152477234601974,-0.09363357722759247,-6.052427768707275
4.385000228881836,-2.832371950149536,0.09091159701347351,-0.12159935384988785,-6.011612892150879
4.389999866485596,-2.812112808227539,0.08997634798288345,-0.15495114028453827,-5.956058979034424
4.394999980926514,-2.788578510284424,0.08902871608734131,-0.18851007521152496,-5.899937629699707
4.400000095367432,-2.7646358013153076,0.08775676041841507,-0.22206902503967285,-5.809186935424805
4.40500020980835,-2.739051580429077,0.08647467195987701,-0.25562795996665955,-5.717353343963623
4.409999847412109,-2.7116239070892334,0.08492042869329453,-0.2837255597114563,-5.600611686706543
4.414999961853027,-2.6823527812957764,0.08335961401462555,-0.3116913437843323,-5.483268737792969
4.420000076293945,-2.6495914459228516,0.08152477443218231,-0.33965712785720825,-5.401037693023682
4.425000190734863,-2.6180882453918457,0.07968524843454361,-0.36762291193008423,-5.319407939910889
4.429999828338623,-2.58347749710083,0.07762499898672104,-0.39005205035209656,-5.172123908996582
4.434999942779541,-2.5468318462371826,0.0755624920129776,-0.41242465376853943,-5.024169921875
4.440000057220459,-2.5099966526031494,0.07322221994400024,-0.4403716027736664,-4.850792407989502
4.445000171661377,-2.473161458969116,0.07088044285774231,-0.4682997465133667,-4.6772942543029785
4.449999809265137,-2.4330103397369385,0.06837200373411179,-0.48507919907569885,-4.493627071380615
4.454999923706055,-2.3924920558929443,0.0658613070845604,-0.5019151568412781,-4.310320854187012
4.460000038146973,-2.350311756134033,0.06312988698482513,-0.5242878198623657,-4.16236686706543
4.465000152587891,-2.3112783432006836,0.06039377301931381,-0.5467545986175537,-4.013897895812988
4.46999979019165,-2.269270896911621,0.05738363787531853,-0.5747203826904297,-3.835332155227661
4.474999904632568,-2.225242853164673,0.05437087267637253,-0.602290689945221,-3.6565260887145996
4.480000019073486,-2.1827099323272705,0.05124925076961517,-0.6134769916534424,-3.467756986618042
4.485000133514404,-2.138678789138794,0.04812256246805191,-0.624832808971405,-3.278369665145874
4.489999771118164,-2.0911309719085693,0.0448337122797966,-0.6416122913360596,-3.069193124771118
4.494999885559082,-2.0415701866149902,0.041540734469890594,-0.6581846475601196,-2.8600165843963623
4.5,-1.995195984840393,0.038140393793582916,-0.6693709492683411,-2.6508400440216064
4.505000114440918,-1.9491522312164307,0.03473273292183876,-0.680802047252655,-2.438983917236328
4.510000228881836,-1.8980674743652344,0.031165165826678276,-0.6975815296173096,-2.1685850620269775
4.514999866485596,-1.8498625755310059,0.027594782412052155,-0.7137960195541382,-1.8989590406417847
4.519999980926514,-1.8036611080169678,0.023971470072865486,-0.7193892002105713,-1.643865704536438
4.525000095367432,-1.7559312582015991,0.020344968885183334,-0.7249823212623596,-1.3896485567092896
4.53000020980835,-1.7080457210540771,0.01666591502726078,-0.7305755019187927,-1.1498608589172363
4.534999847412109,-1.6618496179580688,0.012983295135200024,-0.7361686825752258,-0.9090940356254578
4.539999961853027,-1.6174973249435425,0.009248497895896435,-0.7417618632316589,-0.6540007591247559
4.545000076293945,-1.5699083805084229,0.005513700190931559,-0.7469595074653625,-0.399268239736557
4.550000190734863,-1.523717999458313,0.0017789037665352225,-0.7469594478607178,-0.14927683770656586
4.554999828338623,-1.479371190071106,-0.0019515759777277708,-0.746526300907135,0.1007145494222641
4.559999942779541,-1.4334701299667358,-0.0056306300684809685,-0.7409331798553467,0.3507060110569
4.565000057220459,-1.3891268968582153,-0.009309683926403522,-0.7358108758926392,0.6006974577903748
4.570000171661377,-1.3432221412658691,-0.012988738715648651,-0.7358108162879944,0.8506888747215271
4.574999809265137,-1.2988828420639038,-0.01665765792131424,-0.7347939014434814,1.1006803512573242
4.579999923706055,-1.2563869953155518,-0.020225225016474724,-0.72360759973526,1.350671648979187
4.585000038146973,-1.2157349586486816,-0.023787349462509155,-0.7129673957824707,1.598670482635498
4.590000152587891,-1.1752163171768188,-0.027299175038933754,-0.7073742151260376,1.8282544612884521
4.59499979019165,-1.134697675704956,-0.030799364671111107,-0.7011972665786743,2.056241035461426
4.599999904632568,-1.0958930253982544,-0.03419969975948334,-0.6900109648704529,2.270519256591797
4.605000019073486,-1.0555003881454468,-0.03758765012025833,-0.6788246035575867,2.48366379737854
4.610000133514404,-1.0166993141174316,-0.04087650030851364,-0.6676383018493652,2.6877384185791016
4.614999771118164,-0.9797419905662537,-0.0441390760242939,-0.6551337838172913,2.891813278198242
4.619999885559082,-0.9463493824005127,-0.04720495268702507,-0.6327611207962036,3.0958878993988037
4.625,-0.9149209260940552,-0.05024999752640724,-0.6110852360725403,3.297420024871826
4.630000114440918,-0.8836110830307007,-0.05314864590764046,-0.5943058133125305,3.4810874462127686
4.635000228881836,-0.854028046131134,-0.05602533742785454,-0.5775263905525208,3.670114278793335
4.639999866485596,-0.8245600461959839,-0.0587567575275898,-0.5607469081878662,3.8945960998535156
4.644999980926514,-0.7968225479125977,-0.06145739555358887,-0.5431953072547913,4.110626697540283
4.650000095367432,-0.7726612091064453,-0.06396584212779999,-0.5208227038383484,4.273886203765869
4.65500020980835,-0.7487183809280396,-0.06644200533628464,-0.49845007061958313,4.430498123168945
4.659999847412109,-0.7282479405403137,-0.06872747838497162,-0.47607743740081787,4.5478410720825195
4.664999961853027,-0.7079885601997375,-0.07097917050123215,-0.4537048041820526,4.660545825958252
4.670000076293945,-0.6877292394638062,-0.07304167002439499,-0.43133220076560974,4.74727725982666
4.675000190734863,-0.6709534525871277,-0.07506006211042404,-0.4080744683742523,4.83643102645874
4.679999828338623,-0.6561213731765747,-0.07684384286403656,-0.38010865449905396,4.9384684562683105
4.684999942779541,-0.6431329250335693,-0.07857244461774826,-0.35122010111808777,5.041347980499268
4.690000057220459,-0.6319879293441772,-0.08002176880836487,-0.3176611661911011,5.148487091064453
4.695000171661377,-0.6226866245269775,-0.08143280446529388,-0.2860231101512909,5.249493598937988
4.699999809265137,-0.6152289509773254,-0.08265915513038635,-0.26365047693252563,5.320919513702393
4.704999923706055,-0.609614908695221,-0.08384571224451065,-0.24127782881259918,5.394166469573975
4.710000038146973,-0.604089617729187,-0.08484909683465958,-0.2189052253961563,5.475796699523926
4.715000152587891,-0.6003210544586182,-0.08580085635185242,-0.1954968273639679,5.547978401184082
4.71999979019165,-0.5966375470161438,-0.08652551472187042,-0.1675310581922531,5.57858943939209
4.724999904632568,-0.5982352495193481,-0.08719668537378311,-0.13956527411937714,5.604304790496826
4.730000019073486,-0.6018392443656921,-0.08764263242483139,-0.11159948259592056,5.6094069480896
4.735000133514404,-0.6072868704795837,-0.0880221426486969,-0.08252259343862534,5.614508628845215
4.739999771118164,-0.614578127861023,-0.08813363313674927,-0.04896366223692894,5.619610786437988
4.744999885559082,-0.6237131357192993,-0.08818787336349487,-0.01655348762869835,5.636239051818848
4.75,-0.634691596031189,-0.08802064508199692,0.011412293650209904,5.697461128234863
4.755000114440918,-0.6457421183586121,-0.08778247237205505,0.04056450352072716,5.746779441833496
4.760000228881836,-0.6621130108833313,-0.08728078007698059,0.07412344217300415,5.7518815994262695
4.764999866485596,-0.6804640889167786,-0.08673028647899628,0.10523419827222824,5.750284194946289
4.769999980926514,-0.6971044540405273,-0.08600562810897827,0.1276068240404129,5.7247748374938965
4.775000095367432,-0.7172383069992065,-0.08521808683872223,0.1512412130832672,5.686604976654053
4.78000020980835,-0.7392785549163818,-0.0842147096991539,0.179206982254982,5.604975700378418
4.784999847412109,-0.7613796591758728,-0.0831465795636177,0.20717276632785797,5.52453088760376
4.789999961853027,-0.785265326499939,-0.08186449110507965,0.23513855040073395,5.448002815246582
4.795000076293945,-0.8109946250915527,-0.08050244301557541,0.26444143056869507,5.3678154945373535
4.800000190734863,-0.8403559327125549,-0.07888588309288025,0.29800036549568176,5.275981903076172
4.804999828338623,-0.8680338263511658,-0.07721452414989471,0.32880979776382446,5.176624298095703
4.809999942779541,-0.8992442488670349,-0.07537499815225601,0.3511824309825897,5.054179668426514
4.815000057220459,-0.9323480725288391,-0.07346508651971817,0.374967485666275,4.92786979675293
4.820000171661377,-0.9654996395111084,-0.07134684175252914,0.4029332399368286,4.790119171142578
4.824999809265137,-0.9986512064933777,-0.06918524950742722,0.4279988408088684,4.651045799255371
4.829999923706055,-1.0372015237808228,-0.06689977645874023,0.44477832317352295,4.508193492889404
4.835000038146973,-1.075878381729126,-0.06454017013311386,0.464533269405365,4.351770877838135
4.840000152587891,-1.1145552396774292,-0.061975978314876556,0.49249905347824097,4.157900333404541
4.84499979019165,-1.1532319784164429,-0.05936618149280548,0.5174140334129333,3.9626381397247314
4.849999904632568,-1.1937159299850464,-0.05663476139307022,0.5341935157775879,3.763665199279785
4.855000019073486,-1.2342344522476196,-0.053856607526540756,0.5509729981422424,3.5689697265625
4.860000133514404,-1.2765638828277588,-0.05095795914530754,0.567752480506897,3.3853025436401367
4.864999771118164,-1.3189243078231812,-0.0480273999273777,0.5829312205314636,3.1957950592041016
4.869999885559082,-1.3630989789962769,-0.045017264783382416,0.5941175222396851,2.99172043800354
4.875,-1.4054847955703735,-0.0419418141245842,0.6085805892944336,2.7876458168029785
4.880000114440918,-1.447845220565796,-0.038708705455064774,0.6309532523155212,2.583570957183838
4.885000228881836,-1.4902056455612183,-0.035458892583847046,0.6482977271080017,2.3687944412231445
4.889999866485596,-1.5343879461288452,-0.032170046120882034,0.65389084815979,2.1290066242218018
4.894999980926514,-1.5785900354385376,-0.028847036883234978,0.6611977219581604,1.9017245769500732
4.900000095367432,-1.6246176958084106,-0.02544669806957245,0.6723840832710266,1.702751874923706
4.90500020980835,-1.6670066118240356,-0.022028906270861626,0.681818962097168,1.4973889589309692
4.909999847412109,-1.7130258083343506,-0.01857282593846321,0.6874121427536011,1.2780088186264038
4.914999961853027,-1.759069561958313,-0.015098913572728634,0.6930052638053894,1.0504690408706665
4.920000076293945,-1.8014472723007202,-0.01158708706498146,0.6985984444618225,0.8055794835090637
4.925000190734863,-1.8474777936935425,-0.008075261488556862,0.7023648619651794,0.5590236186981201
4.929999828338623,-1.8953582048416138,-0.004563436843454838,0.7023648619651794,0.3090322017669678
4.934999942779541,-1.9395815134048462,-0.0010516131296753883,0.7023648619651794,0.07434637099504471
4.940000057220459,-1.9838109016418457,0.002460210118442774,0.7023648619651794,-0.12972822785377502
4.945000171661377,-2.0261757373809814,0.005972033832222223,0.7023648619651794,-0.33900779485702515
4.949999809265137,-2.070359230041504,0.00948385801166296,0.7023648619651794,-0.5583880543708801
4.954999923706055,-2.1090521812438965,0.01297635119408369,0.7004251480102539,-0.7759989500045776
4.960000038146973,-2.1514225006103516,0.01643243245780468,0.6948320269584656,-0.9902773499488831
4.965000152587891,-2.195589065551758,0.019849099218845367,0.6872614622116089,-1.2045557498931885
4.96999979019165,-2.2342662811279297,0.02319369465112686,0.6760751008987427,-1.4188339710235596
4.974999904632568,-2.2729580402374268,0.0265182051807642,0.6669037938117981,-1.6349503993988037
4.980000019073486,-2.313459634780884,0.02980705536901951,0.6613106727600098,-1.8543306589126587
4.985000133514404,-2.3521170616149902,0.03305499255657196,0.6536648273468018,-2.077455520629883
4.989999771118164,-2.3889312744140625,0.0362323559820652,0.6424785256385803,-2.307039499282837
4.994999885559082,-2.42394757270813,0.03936805576086044,0.6312922239303589,-2.5232760906219482
5,-2.4607083797454834,0.04243393614888191,0.6201058626174927,-2.7171473503112793
5.005000114440918,-2.492018222808838,0.04543618857860565,0.6067914962768555,-2.911018133163452
5.010000228881836,-2.5233278274536133,0.04833483695983887,0.5900120735168457,-3.104888916015625
5.014999866485596,-2.554607391357422,0.05116873234510422,0.5732325911521912,-3.3007352352142334
5.019999980926514,-2.584043264389038,0.05390014871954918,0.5564531683921814,-3.4997081756591797
5.025000095367432,-2.6116011142730713,0.056543733924627304,0.5374703407287598,-3.7047102451324463
5.03000020980835,-2.6355080604553223,0.059052180498838425,0.5150976777076721,-3.9189887046813965
5.034999847412109,-2.657647132873535,0.06147128716111183,0.49272507429122925,-4.121002197265625
5.039999961853027,-2.6815898418426514,0.06375675648450851,0.4703524708747864,-4.30466890335083
5.045000076293945,-2.705449342727661,0.06597409397363663,0.4502585232257843,-4.469629287719727
5.050000190734863,-2.7256217002868652,0.06809234619140625,0.43347904086112976,-4.60737943649292
5.054999828338623,-2.742151975631714,0.07009515911340714,0.41206687688827515,-4.732452392578125
5.059999942779541,-2.7568862438201904,0.07193468511104584,0.38410109281539917,-4.839591979980469
5.065000057220459,-2.771571397781372,0.07365690171718597,0.3561352789402008,-4.940289497375488
5.070000171661377,-2.78446364402771,0.07521771639585495,0.32816949486732483,-5.032123565673828
5.074999809265137,-2.7973031997680664,0.07665934413671494,0.30020371079444885,-5.1021409034729
5.079999923706055,-2.8082447052001953,0.07794144004583359,0.2722379267215729,-5.142955780029297
5.085000038146973,-2.8154983520507812,0.07910247147083282,0.2442721426486969,-5.194850444793701
5.090000152587891,-2.8191821575164795,0.08010584861040115,0.21630637347698212,-5.261174201965332
5.09499979019165,-2.8228654861450195,0.08101087808609009,0.19080762565135956,-5.311746597290039
5.099999904632568,-2.8264870643615723,0.08179128170013428,0.1684349924325943,-5.342357635498047
5.105000019073486,-2.828200578689575,0.0824468806385994,0.14355768263339996,-5.354691505432129
5.110000133514404,-2.8262929916381836,0.08294857293367386,0.11559189856052399,-5.344488143920898
5.114999771118164,-2.8225419521331787,0.08332357555627823,0.08762611448764801,-5.327327251434326
5.119999885559082,-2.8169472217559814,0.08354654908180237,0.05966033786535263,-5.301817893981934
5.125,-2.809508800506592,0.08366666734218597,0.034274566918611526,-5.2833685874938965
5.130000114440918,-2.8000800609588623,0.08366666734218597,0.011901937425136566,-5.273164749145508
5.135000228881836,-2.7851953506469727,0.0835101380944252,-0.015706036239862442,-5.270124435424805
5.139999866485596,-2.7669320106506348,0.08317568153142929,-0.049264974892139435,-5.27522611618042
5.144999980926514,-2.7521190643310547,0.08273535966873169,-0.07751324027776718,-5.287594318389893
5.150000095367432,-2.7354626655578613,0.08217792212963104,-0.09988586604595184,-5.308001518249512
5.15500020980835,-2.7170450687408447,0.0814862921833992,-0.12495148926973343,-5.308757305145264
5.159999847412109,-2.698543071746826,0.08065014332532883,-0.1529172658920288,-5.288349628448486
5.164999961853027,-2.6781110763549805,0.0797051414847374,-0.17815238237380981,-5.262960910797119
5.170000076293945,-2.6541686058044434,0.07864601910114288,-0.20052500069141388,-5.232349872589111
5.175000190734863,-2.6304056644439697,0.07744894176721573,-0.22566595673561096,-5.186587810516357
5.179999828338623,-2.6100542545318604,0.07611110806465149,-0.25363174080848694,-5.125365257263184
5.184999942779541,-2.587671995162964,0.07463344186544418,-0.2815975248813629,-5.038547515869141
5.190000057220459,-2.559950113296509,0.07301688939332962,-0.3095633089542389,-4.92630672454834
5.195000171661377,-2.530482292175293,0.07125863432884216,-0.33752909302711487,-4.821847438812256
5.199999809265137,-2.5008153915405273,0.06936336308717728,-0.36549487709999084,-4.724911689758301
5.204999923706055,-2.467562437057495,0.06735322624444962,-0.39057934284210205,-4.612206935882568
5.210000038146973,-2.4326722621917725,0.06523498892784119,-0.4129519462585449,-4.4846601486206055
5.215000152587891,-2.3995206356048584,0.06300037354230881,-0.4353245794773102,-4.346463203430176
5.21999979019165,-2.366154909133911,0.06065915897488594,-0.45769721269607544,-4.198509216308594
5.224999904632568,-2.329320192337036,0.05822954326868057,-0.47711318731307983,-4.018191814422607
5.230000019073486,-2.2922637462615967,0.05572109669446945,-0.4938926696777344,-3.8090152740478516
5.235000133514404,-2.251970052719116,0.053123123943805695,-0.5106721520423889,-3.591644763946533
5.239999771118164,-2.214792251586914,0.05044744908809662,-0.5274515748023987,-3.3671624660491943
5.244999885559082,-2.172664165496826,0.04768111929297447,-0.5442310571670532,-3.1454460620880127
5.25,-2.1339871883392334,0.04483821243047714,-0.561010479927063,-2.9260659217834473
5.255000114440918,-2.0953102111816406,0.041903525590896606,-0.5777899622917175,-2.706685781478882
5.260000228881836,-2.0563900470733643,0.03889339044690132,-0.5945694446563721,-2.4873056411743164
5.264999866485596,-2.0140295028686523,0.03582131862640381,-0.608241617679596,-2.2792630195617676
5.269999980926514,-1.9717950820922852,0.03269970044493675,-0.6194279193878174,-2.0802900791168213
5.275000095367432,-1.931148886680603,0.02954673394560814,-0.6274692416191101,-1.887054681777954
5.28000020980835,-1.8886594772338867,0.02636936865746975,-0.6330624222755432,-1.6982855796813965
5.284999847412109,-1.844588279724121,0.023160284385085106,-0.6386556029319763,-1.495001196861267
5.289999961853027,-1.8020950555801392,0.01992717571556568,-0.6442487239837646,-1.2807228565216064
5.295000076293945,-1.7580276727676392,0.016661973670125008,-0.6498419046401978,-1.063507080078125
5.300000190734863,-1.7153940200805664,0.013373121619224548,-0.6554351449012756,-0.84412682056427
5.304999828338623,-1.669488549232483,0.010084271430969238,-0.6577703356742859,-0.6188030242919922
5.309999942779541,-1.62528657913208,0.006795420311391354,-0.6577702760696411,-0.38921910524368286
5.315000057220459,-1.5812265872955322,0.003473723540082574,-0.6610658764839172,-0.1836843490600586
5.320000171661377,-1.5388661623001099,0.00012912899546790868,-0.6666590571403503,0.005084665026515722
5.324999809265137,-1.496359944343567,-0.003215465461835265,-0.6689189076423645,0.19081319868564606
5.329999923706055,-1.4526011943817139,-0.006560060195624828,-0.6689188480377197,0.37448039650917053
5.335000038146973,-1.4137747287750244,-0.009871058166027069,-0.6655479073524475,0.576596736907959
5.340000152587891,-1.373104453086853,-0.013159910216927528,-0.6599547863006592,0.7908750772476196
5.34499979019165,-1.3312042951583862,-0.016414789482951164,-0.6543616652488708,0.9958258271217346
5.349999904632568,-1.294369101524353,-0.01964789815247059,-0.6487684845924377,1.1947985887527466
5.355000019073486,-1.2576910257339478,-0.022812312468886375,-0.6397290229797363,1.4063457250595093
5.360000133514404,-1.2223796844482422,-0.02593393437564373,-0.6285426616668701,1.6257259845733643
5.364999771118164,-1.184024453163147,-0.02902083285152912,-0.620840311050415,1.8451062440872192
5.369999885559082,-1.1493566036224365,-0.03208671137690544,-0.6152471899986267,2.064486503601074
5.375,-1.1177177429199219,-0.035082392394542694,-0.6061323881149292,2.271017551422119
5.380000114440918,-1.0828908681869507,-0.038036786019802094,-0.594946026802063,2.4699902534484863
5.385000228881836,-1.0500757694244385,-0.04088475927710533,-0.5802004337310791,2.6592230796813965
5.389999866485596,-1.0206077098846436,-0.04367191717028618,-0.5634210109710693,2.8428902626037598
5.394999980926514,-0.9913114905357361,-0.046387385576963425,-0.5502385497093201,3.0232763290405273
5.400000095367432,-0.9635113477706909,-0.0490630604326725,-0.5390522480010986,3.2018415927886963
5.40500020980835,-0.9345705509185791,-0.0515938401222229,-0.5205966830253601,3.3837223052978516
5.409999847412109,-0.9108051657676697,-0.054046545177698135,-0.49822407960891724,3.567389726638794
5.414999961853027,-0.8887041211128235,-0.056389451026916504,-0.47952374815940857,3.76110577583313
5.420000076293945,-0.8667844533920288,-0.058674924075603485,-0.46274426579475403,3.960078239440918
5.425000190734863,-0.8467082381248474,-0.06081249937415123,-0.4422548711299896,4.121826171875
5.429999828338623,-0.8282907605171204,-0.06287500262260437,-0.41988223791122437,4.264678955078125
5.434999942779541,-0.8096862435340881,-0.0647881031036377,-0.3975096046924591,4.380183696746826
5.440000057220459,-0.7898045778274536,-0.0666276216506958,-0.37513697147369385,4.4822211265563965
5.445000171661377,-0.7738006114959717,-0.06831624358892441,-0.3527643382549286,4.5704474449157715
5.449999809265137,-0.7625575661659241,-0.06993279606103897,-0.33039170503616333,4.652077674865723
5.454999923706055,-0.7498596906661987,-0.07135885208845139,-0.3041961193084717,4.712784767150879
5.460000038146973,-0.7390053868293762,-0.07269669324159622,-0.2762303352355957,4.763803482055664
5.465000152587891,-0.7299947142601013,-0.07384215295314789,-0.24826458096504211,4.8253865242004395
5.46999979019165,-0.722827672958374,-0.0749012678861618,-0.22029881179332733,4.89171028137207
5.474999904632568,-0.7175042033195496,-0.07580498605966568,-0.19623129069805145,4.943810939788818
5.480000019073486,-0.7142280340194702,-0.07664114236831665,-0.1738586723804474,4.98972749710083
5.485000133514404,-0.7142280340194702,-0.07732038199901581,-0.15148603916168213,5.017693519592285
5.489999771118164,-0.7144353985786438,-0.07793355733156204,-0.12911340594291687,5.038100719451904
5.494999885559082,-0.7164863348007202,-0.07838832587003708,-0.10674078017473221,5.040385723114014
5.5,-0.7201699018478394,-0.07877853512763977,-0.08436815440654755,5.035284042358398
5.505000114440918,-0.7242794036865234,-0.07896885275840759,-0.05798427388072014,5.011887550354004
5.510000228881836,-0.7316464781761169,-0.07908034324645996,-0.03001849167048931,4.981276512145996
5.514999866485596,-0.7392301559448242,-0.07899006456136703,-0.0020527103915810585,4.972825050354004
